img_file,predicted_class,probabilities
75439596-2265-4612-b4bb-1fbf06c8537d.png,blurred,"[0.9999773502349854, 2.2685115254716948e-05]"
40a52196-ebbc-42c4-981a-359542045277.png,sharp,"[0.03130735456943512, 0.9686926603317261]"
eb95b2a8-adc1-4644-8671-c60173075559.png,sharp,"[0.0004316316917538643, 0.9995684027671814]"
6a2afe69-5ce4-4dcd-8903-2412c6c539db.png,sharp,"[0.3197667598724365, 0.6802332401275635]"
b1c1fd7c-b1f4-489d-9245-e19cdc99dce1.png,sharp,"[0.0003267967258580029, 0.9996732473373413]"
5c167565-7df8-4609-bb4e-443679101db6.png,blurred,"[0.9929317235946655, 0.007068304810672998]"
c2b42f25-0000-415a-8137-20a5412ee844.png,blurred,"[0.9943307638168335, 0.005669233854860067]"
9dad7e80-10da-4505-b321-b4b821e05a0b.png,blurred,"[0.9498992562294006, 0.05010076239705086]"
631519b3-b118-4508-b8bc-527891ca8316.png,sharp,"[0.19927047193050385, 0.800729513168335]"
fa3ddc6d-e042-4297-8605-fcbc64c3f1b1.png,blurred,"[0.7759535908699036, 0.22404634952545166]"
af7d3ee0-8c2f-4abb-a872-dc79c1156b79.png,blurred,"[0.5172492265701294, 0.4827507436275482]"
dd1c6ae3-25e5-4e76-a2c5-ca9b7e0e787e.png,sharp,"[0.07640903443098068, 0.9235909581184387]"
057d3591-b224-41d6-bd2e-ff05874c511e.png,sharp,"[0.1128871813416481, 0.8871127963066101]"
85465b91-748d-47f5-b861-58805885df4e.png,sharp,"[0.4539014995098114, 0.5460984706878662]"
67ba3c7c-b9f3-4eec-b86f-6284597aaa1a.png,sharp,"[0.056040797382593155, 0.9439592361450195]"
a03b1a35-c56e-428c-9e55-ae0fe393b1d0.png,blurred,"[0.7697524428367615, 0.23024752736091614]"
2a45002d-92bd-4da7-8fd8-9344061fea6d.png,sharp,"[0.0017198649002239108, 0.9982801675796509]"
56b67676-4158-46f7-8398-3e69d96a3243.png,sharp,"[0.0011373200686648488, 0.9988627433776855]"
6deafce8-0d4b-4c15-af6e-c754921ea91e.png,blurred,"[0.7980783581733704, 0.20192161202430725]"
72e8beed-5c66-4bbf-be30-3b86c9353e37.png,blurred,"[0.8753392696380615, 0.12466075271368027]"
0215fcb7-b018-4149-8a16-72972c4ae9bf.png,sharp,"[0.43812382221221924, 0.561876118183136]"
e63484a6-3889-4c34-ab62-28c8309ff3e5.png,sharp,"[9.82613637461327e-05, 0.9999017715454102]"
81164778-be6a-442f-8e6f-04f56944fb1f.png,sharp,"[0.0006851174402981997, 0.9993149042129517]"
6bcb1d00-2029-4229-bc8e-e59e08955413.png,sharp,"[2.357306584599428e-05, 0.999976396560669]"
9cad4177-7b16-4afe-a4a9-89db11a97ee4.png,blurred,"[0.6339649558067322, 0.36603498458862305]"
64eb259e-3f6b-4643-8046-fceff3411373.png,sharp,"[0.2187965214252472, 0.7812034487724304]"
17e2428b-8814-4365-b3db-5be03f89c756.png,sharp,"[0.05916217714548111, 0.9408378601074219]"
4c231c96-9a3c-4b57-ae93-6fcb7265aad1.png,blurred,"[0.99275803565979, 0.007241931743919849]"
479f3e84-a780-4021-b4d3-b299c7fb8940.png,sharp,"[0.23457297682762146, 0.7654269337654114]"
08f15a78-b6a9-4178-97de-4ecf5abc693c.png,sharp,"[0.1698918491601944, 0.8301081657409668]"
fd62990f-97cf-4792-b405-9ad2018c5500.png,sharp,"[0.003067954909056425, 0.9969320297241211]"
be91592f-4701-4f62-94a7-7dbed0153781.png,blurred,"[0.9956244826316833, 0.004375592805445194]"
86588486-52d2-4d65-a43a-50b732658883.png,sharp,"[0.32703348994255066, 0.672966480255127]"
bad322bc-6ead-4321-b752-0d6aa4413d98.png,blurred,"[0.6731074452400208, 0.326892614364624]"
c1184962-9a37-40fb-a2be-e12288251682.png,sharp,"[0.002993661444634199, 0.997006356716156]"
124e4d70-02a2-4ead-9066-410b51496e68.png,sharp,"[0.013207548297941685, 0.9867924451828003]"
41c96ce3-6c3b-450c-b248-64bca5e836e4.png,blurred,"[0.5315958261489868, 0.46840420365333557]"
d6e0126a-4586-4eb7-90f5-ca508ba73601.png,blurred,"[0.6960172057151794, 0.30398276448249817]"
cf1c9a74-a5c6-4d9c-bae0-a1481d872b09.png,blurred,"[0.9973892569541931, 0.0026107660960406065]"
92fb405c-e72d-4446-9d6a-bec1e7a17403.png,blurred,"[0.5551596879959106, 0.44484031200408936]"
5cf6fa88-930d-4a42-b5ae-90b5c595f07f.png,sharp,"[0.18965810537338257, 0.8103418946266174]"
6d1f4064-20c7-44da-9a81-75d74224300f.png,blurred,"[0.9989812970161438, 0.0010186819126829505]"
19c65c47-219f-4f55-aa5d-98756756d986.png,sharp,"[0.07560402154922485, 0.9243959784507751]"
e8c764b4-5b0c-4238-8b64-684f56fd5fb4.png,sharp,"[0.009488034062087536, 0.990511953830719]"
b37bad58-89f6-471d-9a3e-af4d3b4a2977.png,blurred,"[0.9960359930992126, 0.00396406976506114]"
52924db9-ce4d-49b7-9cc1-7449dca0a35a.png,sharp,"[0.004941527731716633, 0.995058536529541]"
31c0e9e2-dbae-40a0-894a-ad9549688978.png,blurred,"[0.732204258441925, 0.2677956819534302]"
ad71ab99-8e43-482f-bd29-f1fb342f9218.png,sharp,"[0.3928177058696747, 0.6071822643280029]"
62f938cb-4f8e-4bc5-8c6b-be701d7659ad.png,blurred,"[0.9894784092903137, 0.010521547868847847]"
17ef1a70-2752-401c-9f97-37679a86a402.png,sharp,"[0.0028403804171830416, 0.9971596002578735]"
3434d999-0217-417e-bc60-35a12db82e31.png,blurred,"[0.9993852376937866, 0.0006147015374153852]"
a3955b0e-a837-436e-8b25-90320c91e7a9.png,sharp,"[0.001813118695281446, 0.9981868863105774]"
e4314b79-e59d-4ad9-bb81-508dd8a10ebd.png,sharp,"[6.483973265858367e-05, 0.9999351501464844]"
8223a6e6-0a51-449b-b765-3db6bf75d16b.png,blurred,"[0.7101898789405823, 0.2898101210594177]"
3667f677-e8ba-42fc-ac09-afaa3fcd190a.png,sharp,"[9.890096407616511e-06, 0.9999901056289673]"
0528fcd6-dd94-447f-b4a7-0fedda312838.png,sharp,"[0.23463384807109833, 0.7653661370277405]"
ee52c2be-7f09-46b5-9a5c-8e407a14a99a.png,sharp,"[0.07255926728248596, 0.9274407625198364]"
ef88953b-a47a-4142-af56-d81b6f0fd0e2.png,sharp,"[0.011757703498005867, 0.9882423281669617]"
261a26c6-9ec4-4ca5-bb7e-0025341a3431.png,sharp,"[0.24425053596496582, 0.755749523639679]"
a0432fde-c63d-4070-b84a-3f98c60c5d45.png,blurred,"[0.9999971389770508, 2.850028067769017e-06]"
827be4e1-4d6c-43d0-86ad-7112dad88fd5.png,blurred,"[0.775928795337677, 0.22407126426696777]"
e3300c5b-8368-4781-8f1d-6d52be4eba67.png,sharp,"[3.0775481718592346e-05, 0.9999692440032959]"
a2065160-fe2e-4728-a684-b1a6d30a187b.png,sharp,"[0.15665197372436523, 0.8433480262756348]"
2d0a8d5f-a3f0-499e-8279-5fef10e25f51.png,blurred,"[0.9940764904022217, 0.005923491902649403]"
ddba25aa-2718-4139-a3b0-395157a4447b.png,blurred,"[0.6635280251502991, 0.3364719748497009]"
7966caa8-8a70-44ce-b9f3-d255f12b03ac.png,sharp,"[0.3621775507926941, 0.6378224492073059]"
540c117e-3888-47e3-bde7-0f92e799912f.png,sharp,"[4.273809099686332e-05, 0.9999572038650513]"
7502e8fa-0e57-47b9-9f48-31bec2f05864.png,sharp,"[0.05086800828576088, 0.9491320252418518]"
8b1aec53-73cc-475b-bc48-517bbf9ca15b.png,sharp,"[4.34673456766177e-05, 0.999956488609314]"
3f3993d6-fbfc-40e4-86b4-57fd4c75c6c3.png,blurred,"[0.9129903316497803, 0.08700963109731674]"
bca08dba-4c8a-4f32-a806-88498efaeb71.png,sharp,"[0.0007661430863663554, 0.9992338418960571]"
e5119444-b7db-4e7c-9ef0-e37d3c995200.png,sharp,"[0.03637288510799408, 0.9636270999908447]"
8b12b5cd-9b8c-427d-bcb8-4b844344d5e7.png,blurred,"[0.9422724843025208, 0.057727500796318054]"
237bd49b-286b-431b-9cac-55a7918bb4ec.png,blurred,"[0.9995856881141663, 0.00041436607716605067]"
5aec1d2a-6bf1-41ef-8384-f93978db7a10.png,sharp,"[0.36107364296913147, 0.6389263868331909]"
9806ff7a-7cf1-4a09-9632-46f69d3bf549.png,sharp,"[0.12005537748336792, 0.8799446225166321]"
43bdbb3e-ca4b-4a44-8a4d-af2bc7b26ab2.png,blurred,"[0.9578178524971008, 0.04218219965696335]"
ebe2baa4-67e7-4534-ba16-225c1168294c.png,sharp,"[0.4233478307723999, 0.5766522288322449]"
e9ae2c22-03d7-43a2-8b3a-dd555e93ef0d.png,blurred,"[0.6550039649009705, 0.3449960947036743]"
345a5533-90b8-4fdb-b907-535f1f67696a.png,blurred,"[0.9011606574058533, 0.09883937239646912]"
0d2e8877-e546-4ed8-947a-f8e9d4d1f765.png,blurred,"[0.9851994514465332, 0.014800564385950565]"
229d2887-6bdc-4cfd-b8be-82ca44003429.png,sharp,"[0.07033651322126389, 0.9296634197235107]"
f61f2c87-8662-424e-b5e5-d83acf3e2cbf.png,sharp,"[0.008694689720869064, 0.9913052916526794]"
f26bca4f-7a6d-4ec2-932d-5c150c92dbfd.png,sharp,"[0.18931972980499268, 0.8106802701950073]"
472b0392-3596-4bb0-971c-43e7082ed029.png,sharp,"[0.00969733763486147, 0.9903026223182678]"
ed850e86-d0f8-4d20-8d79-6103a880eb0a.png,blurred,"[0.9999440908432007, 5.592714296653867e-05]"
b983452b-9307-42ed-8e55-55d4213d1901.png,sharp,"[0.04700365662574768, 0.9529963135719299]"
0b15b55e-4242-4e47-ac1c-239562ef163c.png,sharp,"[0.00026876249467022717, 0.9997312426567078]"
d895aba6-7f04-47f8-b7e9-ad241c930ce7.png,blurred,"[0.9413136839866638, 0.05868629366159439]"
41171c38-5f45-4f18-a096-825cf6a29a24.png,sharp,"[0.13872303068637848, 0.8612769842147827]"
201e89a2-b35f-4cf4-bfd2-e8aa83ef9565.png,sharp,"[0.3404443562030792, 0.6595556139945984]"
4b789da8-8479-43f5-bdfd-eb6c5da3ec0c.png,sharp,"[0.009883643127977848, 0.9901162981987]"
fe6486f4-1dc1-40e0-ac68-fadb2bb9ecd5.png,sharp,"[0.00017485700664110482, 0.9998251795768738]"
bf9431bd-8d23-49e8-a85b-7f04c518f66f.png,sharp,"[0.005207947455346584, 0.9947920441627502]"
b00908ac-c299-4785-a697-1674915ce000.png,sharp,"[0.012813609093427658, 0.9871863126754761]"
c230095a-9087-4fa3-ae50-0e9ffe359f89.png,blurred,"[0.8330666422843933, 0.1669333130121231]"
1d680835-5830-45d6-a7fe-334072803501.png,sharp,"[2.1044859749963507e-05, 0.9999788999557495]"
ae550438-01dd-4f2b-a73b-cbf328c17526.png,sharp,"[0.007428474724292755, 0.9925715327262878]"
38cd87ed-4e4f-4afe-b5e4-b45b3f1decc0.png,sharp,"[0.07689350098371506, 0.9231065511703491]"
2dbf656b-fe52-42d1-938e-74067f076f33.png,blurred,"[0.7613530158996582, 0.238646999001503]"
9f3290f7-17c9-4e68-bfca-b1f0d7f1283e.png,blurred,"[0.9985860586166382, 0.0014140247367322445]"
e3a2c4ee-b452-4805-8e6f-9266ee500a59.png,sharp,"[0.10456301271915436, 0.8954370021820068]"
a4fb5d76-d86d-4c92-a11b-90ab6bb1dd3e.png,sharp,"[0.033849310129880905, 0.9661506414413452]"
0d7de68e-2879-42f4-bfd8-2e22ac457f5d.png,sharp,"[0.08770086616277695, 0.9122991561889648]"
32fd3d84-8adf-4388-8834-1dc7fbe40561.png,sharp,"[0.006823171861469746, 0.9931768178939819]"
6db5ea3a-e61b-4fa1-bc45-df1482d7f810.png,sharp,"[0.00014269244275055826, 0.9998573064804077]"
6fb6e834-f447-4a57-9f71-0ee290944fb2.png,sharp,"[0.04626213014125824, 0.9537378549575806]"
4e3b0fba-6a3c-4de6-9f9b-e27a703273b5.png,sharp,"[0.003660418326035142, 0.9963395595550537]"
899cc50e-4851-486d-87b6-3027ae285313.png,blurred,"[0.9411758184432983, 0.058824148029088974]"
adc72460-0d66-45ae-ac18-cc408f0e7005.png,sharp,"[0.46529799699783325, 0.5347020030021667]"
39cec4c5-7284-423f-9aa8-e9ff58edeaf1.png,sharp,"[0.3961063623428345, 0.6038936376571655]"
60667d89-6609-4448-aa96-6dc46e7d410c.png,blurred,"[0.9999922513961792, 7.792044016241562e-06]"
cbeec786-f9c4-494f-8f29-2e2358ab1032.png,blurred,"[0.9941808581352234, 0.005819057114422321]"
55144fd3-1e5a-4c31-a64c-9906dbc675b8.png,sharp,"[0.0007787992362864316, 0.9992212057113647]"
5ed8a97f-7c1c-47a4-bc07-5d3a53babb04.png,blurred,"[0.8550612330436707, 0.14493878185749054]"
4ff209ff-2a45-4c2a-b438-e4be991740fe.png,blurred,"[0.9492331743240356, 0.050766848027706146]"
fb8e2071-4712-4751-a1ef-b543b9b9ed0b.png,sharp,"[0.23415091633796692, 0.7658490538597107]"
ebcd23d1-e8e6-4cc7-bd1a-93a51ee5b873.png,sharp,"[0.4918183982372284, 0.508181631565094]"
588366b0-2c5b-410e-a298-eaada179ee66.png,sharp,"[0.4371400773525238, 0.5628598928451538]"
8203ef94-2b0a-4910-ab76-d5dc7058dcaa.png,sharp,"[6.841229333076626e-05, 0.9999315738677979]"
7206826a-6dc8-42d9-bb33-f7f838528ad5.png,sharp,"[0.059628698974847794, 0.9403712153434753]"
c2daf399-0304-4553-b56f-d79f3a6333d6.png,sharp,"[0.1171681135892868, 0.8828318119049072]"
3a60a986-9583-4a05-a8a4-af90d746f230.png,sharp,"[0.0004062952648382634, 0.9995936751365662]"
2b2304ca-9eaa-45ca-b543-aeeee5b31a36.png,sharp,"[0.002540116896852851, 0.9974599480628967]"
4c2056ba-91bb-495d-ac00-7cc0247eae0e.png,sharp,"[0.23156315088272095, 0.7684367895126343]"
5e7387c5-4d99-44d0-90eb-a13766c31927.png,sharp,"[0.32135558128356934, 0.6786444783210754]"
ff673bab-bd8a-4621-b865-644504afd641.png,sharp,"[0.015360127203166485, 0.9846398830413818]"
7506fd83-045b-4738-a812-66bdc9feeb34.png,sharp,"[0.03134634718298912, 0.9686536192893982]"
576618f2-801d-42a4-8fc4-d53b23e9f839.png,sharp,"[0.051697589457035065, 0.9483023881912231]"
ac1aaefa-cc69-4558-96b5-5c9652044aba.png,blurred,"[0.932686448097229, 0.06731358170509338]"
9b5c08ca-b8a3-4eeb-ac60-1456dea34f2f.png,sharp,"[0.005747469607740641, 0.9942525029182434]"
7330edde-58dc-44b2-972b-d8a25f8ee0d8.png,sharp,"[0.011411870829761028, 0.9885880947113037]"
6d047e17-68f9-4fd9-9513-cfdd5e4a465a.png,sharp,"[0.027563007548451424, 0.9724369645118713]"
5286fac8-86f8-4e23-9bf5-1af2b90973c0.png,blurred,"[0.9989339709281921, 0.0010660025291144848]"
a86aae64-9f4d-44ee-853c-26008b5eccfe.png,blurred,"[0.9960502982139587, 0.00394971901550889]"
525c98ca-18e1-4e35-ba25-530806b58b88.png,blurred,"[0.9968833327293396, 0.0031165883410722017]"
6ffc641d-615c-45ad-99d7-7a5005036bfc.png,sharp,"[0.0013149690348654985, 0.9986850619316101]"
a605fe73-0d6b-4c66-bc11-5010b8f98bca.png,blurred,"[0.5507861375808716, 0.44921383261680603]"
dcb14a25-4f2d-4e31-8a0e-2dc86d074b18.png,blurred,"[0.9900966882705688, 0.009903266094624996]"
06695a85-1d5e-462d-ad81-c5f08cf4c4bf.png,blurred,"[0.7220970988273621, 0.27790290117263794]"
67665fea-3f1f-47b8-938b-97c8ed63dbf8.png,sharp,"[0.010476198047399521, 0.9895238280296326]"
54863c86-af9c-469c-9b2d-93d1632f6ed4.png,sharp,"[0.0022409402299672365, 0.9977589845657349]"
4a24a2ad-d807-44c1-95e3-fe0751a4766a.png,sharp,"[0.11146950721740723, 0.888530433177948]"
a67bb2d2-9274-4737-86a7-a1ba008cdbbb.png,sharp,"[0.007798672188073397, 0.9922013282775879]"
3a9485ef-5fa4-4e19-a3c1-a047546cf13b.png,blurred,"[0.6277380585670471, 0.3722619116306305]"
3d952afd-c6a8-4906-9bee-a37de3f7466c.png,sharp,"[0.0022486888337880373, 0.9977512955665588]"
2a99fcf2-64ee-44a6-affd-6abf8a1e99e3.png,sharp,"[0.0008016258361749351, 0.9991983771324158]"
743b5a84-e820-482c-a619-71039ccd72ba.png,sharp,"[0.20166745781898499, 0.7983325123786926]"
0b94c05e-3436-475d-9cad-5ebab5d55173.png,blurred,"[0.9882269501686096, 0.011773033067584038]"
09e435eb-c3d0-4085-8eb4-bc3cf044c5a8.png,sharp,"[0.12131937593221664, 0.8786806464195251]"
7f5d1bed-7df0-4e2f-a97b-a111ff51a54e.png,sharp,"[0.4320700168609619, 0.5679299235343933]"
5b2b0feb-74d6-4a6d-a4cc-190596a1f3ab.png,sharp,"[0.006586927454918623, 0.9934130311012268]"
5ec84c47-bd59-47fe-8455-fd00437fff92.png,blurred,"[0.9851222038269043, 0.014877858571708202]"
ec8cd013-54eb-43d0-a452-522e8d18ac70.png,sharp,"[0.0004099334473721683, 0.9995900988578796]"
39b9a2e1-0d2e-434c-b26c-3b848006ac88.png,blurred,"[0.9941427111625671, 0.0058573344722390175]"
233cb866-4e44-4071-a75a-3a7f5483ebaf.png,blurred,"[0.9461904168128967, 0.053809553384780884]"
a5bc98a4-a1b3-476a-8e66-b412ff5a339f.png,sharp,"[0.04419248551130295, 0.9558074474334717]"
34687a80-b23d-418d-9baa-303a2ccdaa45.png,sharp,"[0.007545058615505695, 0.9924548864364624]"
d8f12060-adb8-4d70-9de0-7f6c0e3bcca3.png,blurred,"[0.996301531791687, 0.003698441432788968]"
35e88e4e-947c-4e3a-9017-a2cfa0011ef7.png,sharp,"[0.11263960599899292, 0.8873603940010071]"
07df9554-b3f9-4635-b6c1-7448cc35a691.png,sharp,"[0.01192812155932188, 0.9880719184875488]"
7b0f9fb6-1dad-4849-b7af-d82c8b3af88e.png,blurred,"[0.997016429901123, 0.002983596408739686]"
ae1bd6de-0cf9-41ed-80fe-832d088d8cc1.png,sharp,"[0.13578587770462036, 0.8642140626907349]"
6b71c97c-4da3-43a5-a942-d5e8d6c4ee21.png,sharp,"[0.13990141451358795, 0.8600986003875732]"
99b785cc-53d9-40e9-87e5-f39eb8c58043.png,blurred,"[0.9586499333381653, 0.04135003685951233]"
c633057b-6d12-49bf-9c73-bea2e5b7fe22.png,sharp,"[8.294189319713041e-05, 0.9999170303344727]"
aba26ec5-b324-4593-9aba-501dc8761c64.png,blurred,"[0.999605119228363, 0.00039490789640694857]"
7c04c334-fdc4-4dd6-84fb-060ba188a44a.png,blurred,"[0.9989063739776611, 0.0010936036705970764]"
1709d84b-c2f1-408e-b4e9-6ee159f042a2.png,sharp,"[0.47704747319221497, 0.5229524970054626]"
29345e22-88b8-4cb1-8816-8529d9f56872.png,sharp,"[0.005091304425150156, 0.9949086308479309]"
c7cf8ef3-42f7-4d3e-84c8-05476995eb1a.png,sharp,"[0.09031792730093002, 0.9096820950508118]"
9c9982c3-dd65-4dc2-90a2-9cd7d9acda4a.png,sharp,"[0.0002820606459863484, 0.9997178912162781]"
98a3dd75-1564-45b8-a76b-58a5bf63538f.png,blurred,"[0.6564277410507202, 0.34357231855392456]"
776f043b-0204-44ce-8f2e-1d3f7d7865c1.png,blurred,"[0.6101342439651489, 0.3898656666278839]"
de0f907a-9518-4f30-9be4-06d94d249221.png,sharp,"[0.02529548481106758, 0.9747045040130615]"
cd521b94-5f83-4a5b-8447-59bb716b891e.png,blurred,"[0.9998942613601685, 0.00010569288133410737]"
d7ff2c90-2fd3-49b1-8579-d911f022b38b.png,sharp,"[0.12670151889324188, 0.8732984662055969]"
2dafe9af-550a-49eb-9751-34836b573131.png,sharp,"[0.0009179451735690236, 0.999082088470459]"
1c2fe24c-6c92-4396-bfaf-374eefae8775.png,blurred,"[0.5375363230705261, 0.4624636471271515]"
f3dd9d0f-5c85-4074-ac3f-f7de2ee4fc58.png,blurred,"[0.9809454679489136, 0.019054606556892395]"
f73c4dc9-1b05-4223-9eb0-278a8a30e10a.png,sharp,"[0.035459067672491074, 0.964540958404541]"
b7ee8caa-6477-46a4-9379-b4930a213a1c.png,sharp,"[0.2893529236316681, 0.7106470465660095]"
ac8f7a45-f80b-46fb-ba95-2120ea21be66.png,sharp,"[0.019659193232655525, 0.980340838432312]"
f56cd269-4ff3-43f5-b99b-bfeda218adfa.png,blurred,"[0.976428747177124, 0.023571226745843887]"
bf2d7c8c-24e6-496f-804f-73dbedf3b6e5.png,blurred,"[0.6970787048339844, 0.3029212951660156]"
c7a376f9-3a6e-423e-bf5b-d5bf6a485a5b.png,sharp,"[0.17291216552257538, 0.8270878791809082]"
13de8cd9-ff81-4a63-8cc5-5d637dd3f48b.png,blurred,"[0.7834767699241638, 0.21652327477931976]"
64472f0d-0d55-4574-b1a7-adcb9452ae76.png,blurred,"[0.9999576807022095, 4.2329040297772735e-05]"
75f0b859-5dd3-48bf-adb7-88493c17b556.png,sharp,"[0.016192665323615074, 0.9838072657585144]"
f1f67bb8-2883-4416-a199-a8b8cbd32662.png,blurred,"[0.9186825752258301, 0.08131743967533112]"
49fab23a-3f0b-4313-9b29-0cbf3b1532ce.png,blurred,"[0.9997636675834656, 0.0002363628736929968]"
f8f05fc3-eb8f-4291-a103-d52aa0f4578b.png,blurred,"[0.8808600306510925, 0.11913999915122986]"
ae9a0f10-df85-49f2-8d26-ebfe006a1215.png,sharp,"[0.3832908570766449, 0.6167091131210327]"
d3477fa2-fdac-450a-a66e-f21c50a5b5a2.png,sharp,"[0.008108668960630894, 0.9918912649154663]"
56c0bb94-a6c5-4bd0-adf7-bfdf59082a19.png,blurred,"[0.9861840605735779, 0.013815918006002903]"
2b4dac81-564b-414d-b8c6-7954d210b45d.png,blurred,"[0.966790497303009, 0.03320950269699097]"
39412d11-ca8a-4ac0-9da1-62c56494c33c.png,sharp,"[0.16860531270503998, 0.8313947319984436]"
63862ec3-f42a-41b5-892f-b64d8608fad7.png,blurred,"[0.9376190900802612, 0.06238095462322235]"
bfde7cff-10f2-4829-82c6-8e2af82c7fee.png,blurred,"[0.9914044141769409, 0.008595605380833149]"
f9b8d021-3539-4961-a6d2-d8348f375fa3.png,blurred,"[0.9999696016311646, 3.0392067856155336e-05]"
dad1ee35-a794-4eb0-b8a0-a548635c3917.png,sharp,"[0.031410954892635345, 0.9685890674591064]"
794b66ea-dd60-452f-b038-bbbccef02aac.png,sharp,"[0.02259927988052368, 0.9774007201194763]"
32f80bd8-e331-4c8a-a210-92dbf4d34ffb.png,blurred,"[0.9946863651275635, 0.005313639063388109]"
aee54130-ccbf-438f-be0a-80adca6f2576.png,sharp,"[0.00820083823055029, 0.9917992353439331]"
ad3b9688-7597-4013-bf34-5e16efbb5cd5.png,sharp,"[0.07861493527889252, 0.9213849902153015]"
d7eb13f6-0d06-46dd-a4fb-dc80bafe216e.png,sharp,"[0.476148396730423, 0.5238516330718994]"
84033707-5f85-4be3-9af8-afeb1a5c40b8.png,sharp,"[0.011632275767624378, 0.9883677363395691]"
b33b30d3-28a4-4c38-af8a-72965a2b2997.png,blurred,"[0.5257212519645691, 0.4742787480354309]"
ccf16200-1ff3-45e0-a2b8-0f8c2440b83b.png,blurred,"[0.9682114124298096, 0.03178856894373894]"
4e58203f-0a22-4764-a6a7-042f5e01f0cc.png,sharp,"[0.06671009957790375, 0.9332899451255798]"
1dc0a9f0-d4a9-404b-9bb3-bdbd18ac8a62.png,sharp,"[0.47813278436660767, 0.5218672752380371]"
9f8b33c3-9ced-4b4f-9f24-e3e47ee94bdf.png,blurred,"[0.9998376369476318, 0.00016229228640440851]"
efd7f2a2-4e4f-4c31-b24c-ab0034e74535.png,sharp,"[0.053343575447797775, 0.946656346321106]"
b829b62b-7ca0-4e9c-af50-dd34c72df002.png,blurred,"[0.9075840711593628, 0.09241598099470139]"
65116108-73a5-4b26-a5a2-e31af818d44f.png,blurred,"[0.5956463813781738, 0.40435367822647095]"
e1955aea-950f-4866-bd37-d5e1e29a7541.png,blurred,"[0.9773916006088257, 0.022608356550335884]"
354c0a63-e1ad-4599-aa57-b41067bd8751.png,sharp,"[0.2925359606742859, 0.7074640393257141]"
5ecb0921-3c90-47c4-9b13-429688438a03.png,sharp,"[0.1592520773410797, 0.8407479524612427]"
85f12611-4d31-44a6-a3a5-9a81a02cb523.png,sharp,"[0.03917946293950081, 0.9608205556869507]"
980a38ca-5655-46af-b95f-2a23c9f85208.png,blurred,"[0.8185103535652161, 0.18148967623710632]"
f63ab4f7-7fb2-4fcb-9436-1d2ec4ba197b.png,sharp,"[0.015439390204846859, 0.9845606088638306]"
bd05c5cf-20cc-484c-b318-1fbc73f6d241.png,blurred,"[0.9999806880950928, 1.9263376088929363e-05]"
29476683-7b4a-439f-8522-0af70e892b81.png,blurred,"[0.9999428987503052, 5.7131612265948206e-05]"
a397a981-af8b-40df-978c-3debc5c1c79c.png,sharp,"[0.2594512403011322, 0.7405487298965454]"
049ab4da-e61c-4c25-8ece-8e746ba13a07.png,sharp,"[0.0011438640067353845, 0.9988561868667603]"
5ac21efa-1d2b-4981-9217-ccdb7fa517d3.png,sharp,"[0.010193830356001854, 0.9898061156272888]"
e070a729-bb6b-417c-9e4a-ccbd205f493e.png,blurred,"[0.9796159267425537, 0.020384080708026886]"
1de05e61-8cf8-40b5-8d1b-1a62194bf597.png,sharp,"[0.00040602561784908175, 0.9995940327644348]"
b13857d9-dca8-4f9b-8e7a-6d3a4c3cb150.png,blurred,"[0.9987408518791199, 0.0012592048151418567]"
0eafc065-ba88-4811-8e9c-72f3c5f6c59b.png,blurred,"[0.996258020401001, 0.003742011496797204]"
99ace136-9b80-468b-b52a-023019b30fa9.png,sharp,"[1.2131435141782276e-05, 0.9999878406524658]"
bfc3cbd1-439e-4966-9770-2d258906631a.png,sharp,"[0.001244805403985083, 0.9987552165985107]"
54686475-332b-4816-ba52-3af8d614aa25.png,blurred,"[0.9990527033805847, 0.0009472344536334276]"
a5c8e69b-b6c9-48a3-9017-bbc48b4af758.png,sharp,"[0.28348788619041443, 0.716512143611908]"
a5825c54-db6e-4044-b9af-1e4d6a7ecd99.png,blurred,"[0.995027482509613, 0.004972502123564482]"
7550fabb-1898-4f71-b168-10213b2e38fe.png,blurred,"[0.9575963020324707, 0.04240361973643303]"
02d743aa-2fff-4708-a9a9-58d19e04e36e.png,sharp,"[0.2872239649295807, 0.7127760052680969]"
4e1b6cc2-b717-4c63-a237-25190c9710a3.png,sharp,"[0.004978588782250881, 0.9950214624404907]"
776921ab-f50e-4f30-8dac-121df0d5ad58.png,sharp,"[0.03227156400680542, 0.9677284359931946]"
08a2aeb5-da83-4e12-a25a-f6e8333ef258.png,sharp,"[0.33637386560440063, 0.6636260747909546]"
